City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
210,siwa oasis,29.2041,25.5195,83.642,24,95,7.8,EG,1685494520
211,jalai nur,49.45,117.7,63.248000000000026,19,100,7.93,CN,1685494520
212,melito di porto salvo,37.9222,15.7714,67.73000000000005,77,75,1.03,IT,1685494521
213,am timan,11.0297,20.2827,85.47800000000007,52,20,1.74,TD,1685494521
214,hasaki,35.7333,140.8333,66.59600000000006,68,100,6.15,JP,1685494521
215,maracana,-0.7667,-47.45,73.43600000000006,99,100,1.13,BR,1685494522
216,santa marta de ortigueira,43.6833,-7.85,64.25600000000003,81,99,2.43,ES,1685494522
217,nieuw amsterdam,5.8833,-55.0833,77.16200000000006,94,40,0.0,SR,1685494523
218,mangrol,21.1167,70.1167,80.924,82,0,3.9,IN,1685494523
219,tvoroyri,61.5556,-6.8111,48.68600000000007,88,100,9.42,FO,1685494523
220,sinop,41.7711,34.8709,57.00200000000008,94,100,1.5,TR,1685494524
221,nema,57.5067,50.5011,58.46000000000008,93,100,2.03,RU,1685494524
222,hamilton,39.1834,-84.5333,82.34600000000006,54,20,5.14,US,1685494490
223,urengoy,65.9667,78.3667,59.792,71,0,6.35,RU,1685494525
224,bechar,31.6167,-2.2167,68.32400000000001,26,0,3.09,DZ,1685494526
225,ujae,8.9322,165.7642,80.924,80,84,4.1,MH,1685494526
226,iskateley,67.6803,53.1512,49.26200000000006,83,100,4.01,RU,1685494526
227,badiyah,22.45,58.8,83.69600000000005,57,3,2.62,OM,1685494527
228,vorgashor,67.5833,63.95,46.31000000000008,88,63,3.47,RU,1685494527
229,crixas,-14.5489,-49.9692,77.93600000000006,45,70,1.67,BR,1685494528
230,arawa,-6.2132,155.5367,87.78200000000001,62,18,2.78,PG,1685494528
231,callao,-12.0667,-77.15,71.88800000000005,68,100,6.17,PE,1685494528
232,bururi,-3.85,29.6333,58.17200000000004,70,74,0.56,BI,1685494534
233,viljoenskroon,-27.2084,26.9485,52.016000000000005,77,96,3.85,ZA,1685494534
234,orapa,-21.2833,25.3667,65.76800000000009,43,67,2.76,BW,1685494534
235,yasinya,48.2794,24.3604,49.80200000000008,96,84,1.33,UA,1685494535
236,dudinka,69.4058,86.1778,52.898000000000025,60,99,8.96,RU,1685494535
